timestamp_s,roll_deg,pitch_deg,yaw_deg
12.86,-0.018880857,0.041026067,96.101166
12.864,-0.018979982,0.040815298,96.101204
12.868,-0.019435333,0.040675905,96.10146
12.872,-0.019675571,0.040438335,96.10173
12.876,-0.019695241,0.040165637,96.1019
12.88,-0.019539546,0.039892875,96.10221
12.884,-0.019232497,0.03968584,96.10251
12.888,-0.018992087,0.039392628,96.10277
12.892,-0.019185109,0.039089013,96.1033
12.896,-0.019243063,0.038815856,96.10388
12.9,-0.018987074,0.03833761,96.10426
12.904,-0.018847905,0.03786339,96.104576
12.908,-0.018838935,0.037399195,96.10481
12.912,-0.01877076,0.036833644,96.104996
12.916,-0.018799214,0.036497466,96.10548
12.92,-0.018906873,0.036293805,96.106026
12.924,-0.018832285,0.036154218,96.10651
12.928,-0.01877852,0.03608443,96.10695
12.932,-0.018753232,0.0359061,96.107346
12.936,-0.01865202,0.035827473,96.10775
12.94,-0.018616056,0.03552199,96.10805
12.944,-0.018573614,0.03505517,96.10833
12.948,-0.018545255,0.034612384,96.108475
12.952,-0.01854167,0.034017507,96.10896
12.956,-0.018490696,0.033550378,96.10964
12.96,-0.018358564,0.03312432,96.11015
12.964,-0.018181449,0.032666013,96.11053
12.968,-0.018172624,0.032112185,96.11079
12.972,-0.018330928,0.031510416,96.111115
12.976,-0.018407488,0.03124405,96.111374
12.98,-0.018383272,0.030991435,96.11182
12.984,-0.018259758,0.030547623,96.112404
12.988,-0.018262738,0.030135103,96.11261
12.992,-0.018290296,0.029653879,96.11272
12.996,-0.018221285,0.029109418,96.1129
13.0,-0.018296696,0.028573394,96.11296
13.004,-0.018215498,0.02814382,96.11307
13.008,-0.017846782,0.027774917,96.11327
13.012,-0.017603466,0.027511703,96.113655
13.016,-0.017392218,0.027367251,96.1141
13.02,-0.017417783,0.027188774,96.114494
13.024,-0.01760562,0.027043285,96.114685
13.028,-0.017293993,0.026969558,96.11497
13.032,-0.016972082,0.026540186,96.11539
13.036,-0.017019644,0.0261821,96.11571
13.04,-0.016861755,0.025976196,96.116005
13.044,-0.016558923,0.025602216,96.11636
13.048,-0.016498946,0.025198221,96.11692
13.052,-0.01656715,0.024820272,96.11743
13.056,-0.016520321,0.024676,96.117714
13.06,-0.016293816,0.02440119,96.118
13.064,-0.016272347,0.024032889,96.11832
13.068,-0.016279465,0.023646371,96.1185
13.072,-0.016130986,0.023273565,96.118614
13.076,-0.015943453,0.023044886,96.11903
13.08,-0.01565931,0.022569017,96.11959
13.084,-0.015702752,0.021991672,96.119934
13.088,-0.015886769,0.021663543,96.12023
13.092,-0.015834447,0.021269988,96.12055
13.096,-0.015716456,0.020758532,96.121056
13.1,-0.015718283,0.02028318,96.121506
13.104,-0.015767375,0.019759342,96.121765
13.108,-0.015583466,0.019385733,96.122055
13.112,-0.015290083,0.019202579,96.12244
13.116,-0.0150577435,0.018929025,96.12283
13.12,-0.015044501,0.018521138,96.12319
13.124,-0.015061773,0.018056847,96.123604
13.128,-0.014907155,0.01762601,96.12395
13.132,-0.014856624,0.01705689,96.12412
