timestamp_s,vx,vy,vz
5.444,0.00082738465,0.006348644,-0.011488054
5.452,0.0006479858,0.006246396,-0.01155951
5.46,0.00046798395,0.0060971477,-0.011600861
5.468,0.00026373807,0.006015157,-0.011682344
5.476,6.513677e-05,0.0059137843,-0.011819249
5.484,-0.00012334125,0.0058012293,-0.011891515
5.492,-0.00028232625,0.0057409084,-0.011984425
5.5,-0.00040293456,0.005693391,-0.012058454
5.508,-0.00051686337,0.005611889,-0.012183013
5.516,-0.0006624992,0.0056049083,-0.012291849
5.524,-0.0007959809,0.005613021,-0.012330291
5.532,-0.0009485005,0.005587473,-0.012367408
5.54,-0.0011336296,0.0055674803,-0.012418227
5.548,-0.0012667299,0.0055095246,-0.012517745
5.556,-0.0012787076,0.005559563,-0.0125622265
5.564,-0.0012834594,0.0055623,-0.012556196
5.572,-0.0012867141,0.005602951,-0.012551209
5.58,-0.001351119,0.005655539,-0.012570722
5.588,-0.0013439172,0.0057225847,-0.012583222
5.596,-0.0013651612,0.0057291877,-0.012556894
5.604,-0.0013432706,0.0057787513,-0.01259173
5.612,-0.0012149247,0.005784869,-0.0126420045
5.62,-0.0011022267,0.0058796406,-0.012643222
5.628,-0.0009857097,0.005943734,-0.012709304
5.636,-0.0009252517,0.005991455,-0.012715091
5.644,-0.00080794154,0.0060483986,-0.012716368
5.652,-0.000662068,0.0061497577,-0.012710986
5.66,-0.0005568142,0.0062400727,-0.012674918
5.668,-0.00041578116,0.006356525,-0.012706664
5.676,-0.000330798,0.006471416,-0.012664954
5.684,-0.00022463899,0.006532931,-0.012639161
5.692,-8.723562e-05,0.0065595587,-0.012583997
5.7,3.8582548e-05,0.006601952,-0.012552538
5.708,0.00021618875,0.0066163177,-0.012546279
5.716,0.0003333412,0.006742666,-0.012512584
5.724,0.00046617835,0.0068488573,-0.012511399
5.732,0.00060696923,0.006910196,-0.012537324
5.74,0.0007323204,0.0069050454,-0.01251857
5.748,0.00091083307,0.0069381157,-0.012476536
5.756,0.0011770608,0.0068916003,-0.012428869
5.764,0.0013029706,0.006873102,-0.012335539
5.772,0.0014017862,0.006859019,-0.012296267
5.78,0.0015228299,0.0068448754,-0.012249327
5.788,0.0016562651,0.0068012397,-0.012179593
5.796,0.0018293505,0.0067248316,-0.012154602
5.804,0.0019545269,0.0067073824,-0.012117368
5.812,0.002075217,0.0066949725,-0.012065705
5.82,0.0021511603,0.0066470183,-0.011987049
5.828,0.0022140425,0.0066187535,-0.0118515445
5.836,0.0022922626,0.006592236,-0.01172145
5.844,0.0023778363,0.006538344,-0.01167659
5.852,0.002434221,0.006497561,-0.011534349
5.86,0.0024690395,0.0064464514,-0.0114438785
5.868,0.0025248886,0.006414621,-0.011346542
